"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Lee County, AL"	"01081"	"2010"	"2010"	11	127531	Unreliable
	"Lee County, AL"	"01081"	"2011"	"2011"	Suppressed	130273	Suppressed
	"Lee County, AL"	"01081"	"2012"	"2012"	10	133037	Unreliable
	"Lee County, AL"	"01081"	"2013"	"2013"	15	135933	Unreliable
	"Lee County, AL"	"01081"	"2014"	"2014"	15	138427	Unreliable
	"Lee County, AL"	"01081"	"2015"	"2015"	Suppressed	140310	Suppressed
	"Lee County, AL"	"01081"	"2016"	"2016"	Suppressed	141496	Suppressed
	"Limestone County, AL"	"01083"	"2009"	"2009"	Suppressed	71420	Suppressed
	"Limestone County, AL"	"01083"	"2010"	"2010"	Suppressed	72595	Suppressed
	"Limestone County, AL"	"01083"	"2011"	"2011"	Suppressed	74733	Suppressed
	"Limestone County, AL"	"01083"	"2012"	"2012"	Suppressed	76221	Suppressed
	"Limestone County, AL"	"01083"	"2013"	"2013"	Suppressed	76870	Suppressed
	"Limestone County, AL"	"01083"	"2014"	"2014"	Suppressed	78256	Suppressed
