"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Covington County, AL"	"01039"	"2014"	"2014"	Suppressed	14782	Suppressed
	"Covington County, AL"	"01039"	"2015"	"2015"	Suppressed	14736	Suppressed
	"Covington County, AL"	"01039"	"2016"	"2016"	Suppressed	14500	Suppressed
	"Crenshaw County, AL"	"01041"	"2009"	"2009"	Suppressed	5795	Suppressed
	"Crenshaw County, AL"	"01041"	"2010"	"2010"	Suppressed	5782	Suppressed
	"Crenshaw County, AL"	"01041"	"2011"	"2011"	Suppressed	5753	Suppressed
	"Crenshaw County, AL"	"01041"	"2012"	"2012"	Suppressed	5708	Suppressed
	"Crenshaw County, AL"	"01041"	"2013"	"2013"	Suppressed	5582	Suppressed
	"Crenshaw County, AL"	"01041"	"2014"	"2014"	Suppressed	5581	Suppressed
	"Crenshaw County, AL"	"01041"	"2015"	"2015"	Suppressed	5527	Suppressed
	"Crenshaw County, AL"	"01041"	"2016"	"2016"	Suppressed	5427	Suppressed
	"Cullman County, AL"	"01043"	"2009"	"2009"	Suppressed	32447	Suppressed
	"Cullman County, AL"	"01043"	"2010"	"2010"	Suppressed	32457	Suppressed
	"Cullman County, AL"	"01043"	"2011"	"2011"	14	32555	Unreliable
	"Cullman County, AL"	"01043"	"2012"	"2012"	15	32162	Unreliable
	"Cullman County, AL"	"01043"	"2013"	"2013"	18	32132	Unreliable
	"Cullman County, AL"	"01043"	"2014"	"2014"	15	32043	Unreliable
	"Cullman County, AL"	"01043"	"2015"	"2015"	17	32158	Unreliable
	"Cullman County, AL"	"01043"	"2016"	"2016"	11	32148	Unreliable
	"Dale County, AL"	"01045"	"2009"	"2009"	Suppressed	18950	Suppressed
	"Dale County, AL"	"01045"	"2010"	"2010"	Suppressed	19034	Suppressed
	"Dale County, AL"	"01045"	"2011"	"2011"	Suppressed	19062	Suppressed
	"Dale County, AL"	"01045"	"2012"	"2012"	Suppressed	18973	Suppressed
	"Dale County, AL"	"01045"	"2013"	"2013"	Suppressed	18760	Suppressed
	"Dale County, AL"	"01045"	"2014"	"2014"	Suppressed	18469	Suppressed
	"Dale County, AL"	"01045"	"2015"	"2015"	Suppressed	18462	Suppressed
	"Dale County, AL"	"01045"	"2016"	"2016"	Suppressed	18493	Suppressed
	"Dallas County, AL"	"01047"	"2009"	"2009"	Suppressed	17046	Suppressed
	"Dallas County, AL"	"01047"	"2010"	"2010"	Suppressed	17053	Suppressed
	"Dallas County, AL"	"01047"	"2011"	"2011"	Suppressed	16697	Suppressed
	"Dallas County, AL"	"01047"	"2012"	"2012"	Suppressed	16355	Suppressed
	"Dallas County, AL"	"01047"	"2013"	"2013"	Suppressed	16043	Suppressed
	"Dallas County, AL"	"01047"	"2014"	"2014"	Suppressed	15876	Suppressed
	"Dallas County, AL"	"01047"	"2015"	"2015"	Suppressed	15511	Suppressed
	"Dallas County, AL"	"01047"	"2016"	"2016"	Suppressed	15068	Suppressed
	"DeKalb County, AL"	"01049"	"2009"	"2009"	Suppressed	27764	Suppressed
	"DeKalb County, AL"	"01049"	"2010"	"2010"	Suppressed	27999	Suppressed
	"DeKalb County, AL"	"01049"	"2011"	"2011"	Suppressed	28105	Suppressed
	"DeKalb County, AL"	"01049"	"2012"	"2012"	Suppressed	27865	Suppressed
	"DeKalb County, AL"	"01049"	"2013"	"2013"	Suppressed	28040	Suppressed
	"DeKalb County, AL"	"01049"	"2014"	"2014"	Suppressed	27911	Suppressed
	"DeKalb County, AL"	"01049"	"2015"	"2015"	Suppressed	27876	Suppressed
	"DeKalb County, AL"	"01049"	"2016"	"2016"	14	27696	Unreliable
	"Elmore County, AL"	"01051"	"2009"	"2009"	Suppressed	32983	Suppressed
	"Elmore County, AL"	"01051"	"2010"	"2010"	Suppressed	33335	Suppressed
	"Elmore County, AL"	"01051"	"2011"	"2011"	Suppressed	33475	Suppressed
	"Elmore County, AL"	"01051"	"2012"	"2012"	11	33060	Unreliable
	"Elmore County, AL"	"01051"	"2013"	"2013"	Suppressed	32647	Suppressed
	"Elmore County, AL"	"01051"	"2014"	"2014"	Suppressed	32601	Suppressed
	"Elmore County, AL"	"01051"	"2015"	"2015"	Suppressed	32769	Suppressed
	"Elmore County, AL"	"01051"	"2016"	"2016"	Suppressed	32729	Suppressed
	"Escambia County, AL"	"01053"	"2009"	"2009"	Suppressed	15521	Suppressed
	"Escambia County, AL"	"01053"	"2010"	"2010"	Suppressed	15553	Suppressed
	"Escambia County, AL"	"01053"	"2011"	"2011"	Suppressed	15393	Suppressed
	"Escambia County, AL"	"01053"	"2012"	"2012"	Suppressed	15188	Suppressed
	"Escambia County, AL"	"01053"	"2013"	"2013"	13	15082	Unreliable
	"Escambia County, AL"	"01053"	"2014"	"2014"	Suppressed	14954	Suppressed
	"Escambia County, AL"	"01053"	"2015"	"2015"	Suppressed	14857	Suppressed
	"Escambia County, AL"	"01053"	"2016"	"2016"	Suppressed	14747	Suppressed
	"Etowah County, AL"	"01055"	"2009"	"2009"	15	42802	Unreliable
	"Etowah County, AL"	"01055"	"2010"	"2010"	15	42997	Unreliable
	"Etowah County, AL"	"01055"	"2011"	"2011"	10	42897	Unreliable
	"Etowah County, AL"	"01055"	"2012"	"2012"	21	42360	49.58
	"Etowah County, AL"	"01055"	"2013"	"2013"	11	42023	Unreliable
	"Etowah County, AL"	"01055"	"2014"	"2014"	10	41637	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	Suppressed	41292	Suppressed
	"Etowah County, AL"	"01055"	"2016"	"2016"	Suppressed	40867	Suppressed
	"Fayette County, AL"	"01057"	"2009"	"2009"	Suppressed	7057	Suppressed
	"Fayette County, AL"	"01057"	"2010"	"2010"	Suppressed	7097	Suppressed
	"Fayette County, AL"	"01057"	"2011"	"2011"	Suppressed	7074	Suppressed
	"Fayette County, AL"	"01057"	"2012"	"2012"	Suppressed	6962	Suppressed
	"Fayette County, AL"	"01057"	"2013"	"2013"	Suppressed	6840	Suppressed
	"Fayette County, AL"	"01057"	"2014"	"2014"	Suppressed	6757	Suppressed
	"Fayette County, AL"	"01057"	"2015"	"2015"	Suppressed	6602	Suppressed
	"Fayette County, AL"	"01057"	"2016"	"2016"	Suppressed	6453	Suppressed
	"Franklin County, AL"	"01059"	"2009"	"2009"	Suppressed	12118	Suppressed
	"Franklin County, AL"	"01059"	"2010"	"2010"	Suppressed	12196	Suppressed
	"Franklin County, AL"	"01059"	"2011"	"2011"	Suppressed	12291	Suppressed
	"Franklin County, AL"	"01059"	"2012"	"2012"	Suppressed	12159	Suppressed
	"Franklin County, AL"	"01059"	"2013"	"2013"	Suppressed	12088	Suppressed
	"Franklin County, AL"	"01059"	"2014"	"2014"	Suppressed	12105	Suppressed
	"Franklin County, AL"	"01059"	"2015"	"2015"	Suppressed	12099	Suppressed
	"Franklin County, AL"	"01059"	"2016"	"2016"	Suppressed	12152	Suppressed
	"Geneva County, AL"	"01061"	"2009"	"2009"	Suppressed	10953	Suppressed
	"Geneva County, AL"	"01061"	"2010"	"2010"	Suppressed	11073	Suppressed
	"Geneva County, AL"	"01061"	"2011"	"2011"	Suppressed	11071	Suppressed
	"Geneva County, AL"	"01061"	"2012"	"2012"	Suppressed	10905	Suppressed
	"Geneva County, AL"	"01061"	"2013"	"2013"	Suppressed	10784	Suppressed
	"Geneva County, AL"	"01061"	"2014"	"2014"	Suppressed	10654	Suppressed
	"Geneva County, AL"	"01061"	"2015"	"2015"	Suppressed	10655	Suppressed
	"Geneva County, AL"	"01061"	"2016"	"2016"	Suppressed	10555	Suppressed
	"Greene County, AL"	"01063"	"2009"	"2009"	Suppressed	3702	Suppressed
	"Greene County, AL"	"01063"	"2010"	"2010"	Suppressed	3673	Suppressed
	"Greene County, AL"	"01063"	"2011"	"2011"	Suppressed	3628	Suppressed
	"Greene County, AL"	"01063"	"2012"	"2012"	Suppressed	3538	Suppressed
	"Greene County, AL"	"01063"	"2013"	"2013"	Suppressed	3453	Suppressed
	"Greene County, AL"	"01063"	"2014"	"2014"	Suppressed	3336	Suppressed
	"Greene County, AL"	"01063"	"2015"	"2015"	Suppressed	3294	Suppressed
	"Greene County, AL"	"01063"	"2016"	"2016"	Suppressed	3186	Suppressed
	"Hale County, AL"	"01065"	"2009"	"2009"	Suppressed	6470	Suppressed
	"Hale County, AL"	"01065"	"2010"	"2010"	Suppressed	6394	Suppressed
	"Hale County, AL"	"01065"	"2011"	"2011"	Suppressed	6168	Suppressed
	"Hale County, AL"	"01065"	"2012"	"2012"	Suppressed	6045	Suppressed
	"Hale County, AL"	"01065"	"2013"	"2013"	Suppressed	6046	Suppressed
	"Hale County, AL"	"01065"	"2014"	"2014"	Suppressed	5945	Suppressed
	"Hale County, AL"	"01065"	"2015"	"2015"	Suppressed	5807	Suppressed
	"Hale County, AL"	"01065"	"2016"	"2016"	Suppressed	5625	Suppressed
	"Henry County, AL"	"01067"	"2009"	"2009"	Suppressed	7247	Suppressed
	"Henry County, AL"	"01067"	"2010"	"2010"	Suppressed	7277	Suppressed
	"Henry County, AL"	"01067"	"2011"	"2011"	Suppressed	7217	Suppressed
	"Henry County, AL"	"01067"	"2012"	"2012"	Suppressed	7004	Suppressed
	"Henry County, AL"	"01067"	"2013"	"2013"	Suppressed	7015	Suppressed
	"Henry County, AL"	"01067"	"2014"	"2014"	Suppressed	6938	Suppressed
	"Henry County, AL"	"01067"	"2015"	"2015"	Suppressed	6857	Suppressed
	"Henry County, AL"	"01067"	"2016"	"2016"	Suppressed	6766	Suppressed
	"Houston County, AL"	"01069"	"2009"	"2009"	Suppressed	40396	Suppressed
	"Houston County, AL"	"01069"	"2010"	"2010"	Suppressed	40612	Suppressed
	"Houston County, AL"	"01069"	"2011"	"2011"	Suppressed	40808	Suppressed
	"Houston County, AL"	"01069"	"2012"	"2012"	Suppressed	40819	Suppressed
	"Houston County, AL"	"01069"	"2013"	"2013"	16	40640	Unreliable
	"Houston County, AL"	"01069"	"2014"	"2014"	Suppressed	40609	Suppressed
	"Houston County, AL"	"01069"	"2015"	"2015"	Suppressed	40529	Suppressed
	"Houston County, AL"	"01069"	"2016"	"2016"	Suppressed	40436	Suppressed
	"Jackson County, AL"	"01071"	"2009"	"2009"	Suppressed	22542	Suppressed
	"Jackson County, AL"	"01071"	"2010"	"2010"	Suppressed	22431	Suppressed
	"Jackson County, AL"	"01071"	"2011"	"2011"	Suppressed	22472	Suppressed
	"Jackson County, AL"	"01071"	"2012"	"2012"	Suppressed	22083	Suppressed
	"Jackson County, AL"	"01071"	"2013"	"2013"	Suppressed	21856	Suppressed
	"Jackson County, AL"	"01071"	"2014"	"2014"	Suppressed	21543	Suppressed
	"Jackson County, AL"	"01071"	"2015"	"2015"	Suppressed	21402	Suppressed
	"Jackson County, AL"	"01071"	"2016"	"2016"	Suppressed	21261	Suppressed
	"Jefferson County, AL"	"01073"	"2009"	"2009"	66	259231	25.46
	"Jefferson County, AL"	"01073"	"2010"	"2010"	51	259487	19.65
	"Jefferson County, AL"	"01073"	"2011"	"2011"	65	259251	25.07
	"Jefferson County, AL"	"01073"	"2012"	"2012"	66	258410	25.54
	"Jefferson County, AL"	"01073"	"2013"	"2013"	57	258536	22.05
	"Jefferson County, AL"	"01073"	"2014"	"2014"	58	257774	22.50
	"Jefferson County, AL"	"01073"	"2015"	"2015"	61	256944	23.74
	"Jefferson County, AL"	"01073"	"2016"	"2016"	40	254555	15.71
	"Lamar County, AL"	"01075"	"2009"	"2009"	Suppressed	6085	Suppressed
	"Lamar County, AL"	"01075"	"2010"	"2010"	Suppressed	6084	Suppressed
	"Lamar County, AL"	"01075"	"2011"	"2011"	Suppressed	5968	Suppressed
	"Lamar County, AL"	"01075"	"2012"	"2012"	Suppressed	5867	Suppressed
	"Lamar County, AL"	"01075"	"2013"	"2013"	Suppressed	5806	Suppressed
	"Lamar County, AL"	"01075"	"2014"	"2014"	Suppressed	5726	Suppressed
	"Lamar County, AL"	"01075"	"2015"	"2015"	Suppressed	5550	Suppressed
	"Lamar County, AL"	"01075"	"2016"	"2016"	Suppressed	5509	Suppressed
	"Lauderdale County, AL"	"01077"	"2009"	"2009"	Suppressed	36849	Suppressed
	"Lauderdale County, AL"	"01077"	"2010"	"2010"	Suppressed	36803	Suppressed
	"Lauderdale County, AL"	"01077"	"2011"	"2011"	Suppressed	36674	Suppressed
	"Lauderdale County, AL"	"01077"	"2012"	"2012"	Suppressed	36276	Suppressed
	"Lauderdale County, AL"	"01077"	"2013"	"2013"	Suppressed	35708	Suppressed
	"Lauderdale County, AL"	"01077"	"2014"	"2014"	Suppressed	35434	Suppressed
	"Lauderdale County, AL"	"01077"	"2015"	"2015"	Suppressed	35112	Suppressed
	"Lauderdale County, AL"	"01077"	"2016"	"2016"	Suppressed	34768	Suppressed
	"Lawrence County, AL"	"01079"	"2009"	"2009"	Suppressed	14642	Suppressed
	"Lawrence County, AL"	"01079"	"2010"	"2010"	Suppressed	14709	Suppressed
	"Lawrence County, AL"	"01079"	"2011"	"2011"	Suppressed	14560	Suppressed
	"Lawrence County, AL"	"01079"	"2012"	"2012"	Suppressed	14265	Suppressed
	"Lawrence County, AL"	"01079"	"2013"	"2013"	Suppressed	14106	Suppressed
